building_id,building_name,building_type,city,state,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_count,energy_use_kwh,water_use_gallons,electricity_cost,gas_cost,maintenance_cost,carbon_emissions_kg,hvac_age,insulation_quality,window_type,energy_star_score,last_retrofit_year,renewable_energy_pct,estimated_retrofit_cost
B0142,Los Angeles Retail 69,Retail,Los Angeles,CA,Marine-Mild,1967,43752,5,116,1042124,598540,98713.17,18405.23,56234.67,333479,21,Good,Triple Pane,65,2004,0.0,413780.91
B0143,Los Angeles School 33,School,Los Angeles,CA,Marine-Mild,2002,113782,11,702,1761385,3044599,176942.78,35087.33,311207.52,533227,18,Good,Double Pane,48,2020,5.4,1239371.93
B0144,Phoenix Mixed Use 93,Mixed Use,Phoenix,AZ,Hot-Dry,1950,91053,11,605,2952232,1603199,285549.07,52926.61,302626.17,892165,18,Good,Double Pane,53,2024,5.6,1056921.44
B0145,Seattle Lab 94,Lab,Seattle,WA,Marine-Mild,1977,84920,11,453,10597036,1585763,1051139.4,249484.72,130594.02,3391051,10,Poor,Double Pane,34,2004,0.0,897331.05
B0146,New York Government 97,Government,New York,NY,Cold-Humid,1943,109144,12,559,2545608,1152063,219379.51,41441.32,319724.26,802223,3,Poor,Triple Pane,67,1943,1.5,1146659.52
B0147,New York Mixed Use 90,Mixed Use,New York,NY,Cold-Humid,1963,181759,10,952,4477431,4123689,529766.97,89180.92,242528.06,1432778,19,Poor,Triple Pane,46,2016,0.0,2865800.13
B0148,Seattle Lab 28,Lab,Seattle,WA,Marine-Mild,1964,38958,5,212,3838222,948248,362787.49,79159.0,131107.66,1228231,21,Fair,Triple Pane,63,1995,0.0,313558.41
B0149,Houston Mixed Use 62,Mixed Use,Houston,TX,Hot-Humid,1956,73960,11,310,2062947,1652117,202092.81,31994.81,270365.68,660143,15,Fair,Single Pane,41,2002,0.0,632264.31
B0150,Denver Government 63,Government,Denver,CO,Cold-Dry,1982,36495,5,91,1299782,432691,139085.74,30948.62,61805.0,415930,8,Poor,Double Pane,57,2023,0.0,305714.02
B0151,Chicago Office 98,Office,Chicago,IL,Cold-Humid,1995,111450,13,362,2992827,1299252,320956.54,62175.05,241899.5,957704,14,Good,Single Pane,62,1995,0.0,874012.82
B0152,Houston Mixed Use 68,Mixed Use,Houston,TX,Hot-Humid,1982,194702,16,531,5463194,2657173,593732.33,116422.07,440259.07,1564765,23,Excellent,Double Pane,57,1982,10.5,1754733.5
B0153,New York Residential 55,Residential,New York,NY,Cold-Humid,1946,141551,15,444,2232858,2074686,228298.44,48031.08,386799.48,714514,24,Fair,Single Pane,38,1946,0.0,1941510.53
B0154,Atlanta School 32,School,Atlanta,GA,Mixed-Humid,1934,88591,12,234,1613182,1563266,150097.72,32866.76,192040.57,516218,1,Poor,Triple Pane,70,1934,0.0,971211.12
B0155,Phoenix Government 55,Government,Phoenix,AZ,Hot-Dry,1964,167252,10,600,3457181,4277215,423300.09,78610.83,543095.79,1106298,7,Good,Double Pane,71,2025,0.0,961271.81
B0156,Houston Hospital 46,Hospital,Houston,TX,Hot-Humid,1998,376293,21,1476,23835707,6943155,2030541.85,402591.4,1149084.44,7146383,13,Fair,Double Pane,54,2019,6.3,2200581.69
B0157,Chicago Retail 30,Retail,Chicago,IL,Cold-Humid,1995,17034,6,51,383424,398008,33441.79,8762.68,30009.76,122695,20,Poor,Triple Pane,60,2008,0.0,275284.34
B0158,Atlanta Lab 89,Lab,Atlanta,GA,Mixed-Humid,2007,76707,9,436,9225716,1923991,1107714.23,200522.82,213814.75,2555530,10,Poor,Triple Pane,42,2017,13.4,635223.12
B0159,Phoenix Lab 26,Lab,Phoenix,AZ,Hot-Dry,1995,81568,9,223,9928161,994062,1098599.17,200938.98,142819.47,3177011,13,Good,Double Pane,71,2019,0.0,353504.47
B0160,Atlanta Government 37,Government,Atlanta,GA,Mixed-Humid,1980,87341,11,220,2318931,1193602,226692.27,46193.51,109837.23,742058,10,Good,Double Pane,58,2017,0.0,471052.24
B0161,Denver Retail 97,Retail,Denver,CO,Cold-Dry,1990,13790,4,68,361485,293888,40819.81,6246.26,42486.35,115675,10,Good,Double Pane,62,2022,0.0,78220.13
B0162,Houston Office 60,Office,Houston,TX,Hot-Humid,1955,221059,19,781,5771847,4788123,488594.64,101168.57,289402.07,1846991,13,Fair,Single Pane,43,2019,0.0,1543326.62
B0163,New York Mixed Use 58,Mixed Use,New York,NY,Cold-Humid,1936,291377,25,1194,7090095,3274158,705621.33,135974.89,847177.65,2268830,20,Good,Double Pane,45,2005,0.0,2340763.94
B0164,New York Hospital 40,Hospital,New York,NY,Cold-Humid,2000,429174,17,1250,33831191,10495037,3577862.99,550193.99,1207365.96,10825981,14,Good,Double Pane,48,2001,0.0,1862513.02
B0165,Chicago Office 26,Office,Chicago,IL,Cold-Humid,1952,99801,11,331,2792320,1691808,303573.34,46543.4,343309.02,893542,11,Good,Double Pane,55,2017,0.0,543784.59
B0166,Chicago Hospital 59,Hospital,Chicago,IL,Cold-Humid,1963,158926,18,447,13867577,3409715,1353884.63,241650.96,477742.12,3955902,16,Good,Double Pane,42,2018,10.9,1439637.55
B0167,Denver Government 32,Government,Denver,CO,Cold-Dry,2016,158706,10,457,4513360,3941921,498553.33,102557.46,367461.65,1319150,19,Fair,Double Pane,47,2016,8.7,1737023.76
B0168,Chicago Government 17,Government,Chicago,IL,Cold-Humid,1951,199289,12,677,5439256,5070792,684804.52,93410.9,452206.26,1735824,2,Fair,Double Pane,60,1993,0.3,940814.2
B0169,Houston Hospital 57,Hospital,Houston,TX,Hot-Humid,1957,250524,24,1627,24038148,4375820,2425402.76,445074.55,716407.91,7692207,1,Fair,Single Pane,62,2022,0.0,2145387.65
B0170,Los Angeles Retail 96,Retail,Los Angeles,CA,Marine-Mild,2011,34192,7,89,736920,837001,84034.2,14987.81,81458.59,235814,9,Excellent,Triple Pane,89,2018,0.0,183100.32
B0171,Houston School 14,School,Houston,TX,Hot-Humid,1934,26556,4,85,305592,542673,31482.79,7193.24,79190.73,95582,24,Good,Triple Pane,45,1992,2.3,260628.98
B0172,Los Angeles Mixed Use 37,Mixed Use,Los Angeles,CA,Marine-Mild,1972,246758,12,985,5889259,4044028,507557.34,90021.42,350364.28,1884563,4,Excellent,Double Pane,82,2010,0.0,1421806.27
B0173,Denver Mixed Use 54,Mixed Use,Denver,CO,Cold-Dry,2015,216483,14,674,7950808,4576850,982024.11,174784.25,455375.98,2544258,10,Poor,Single Pane,43,2023,0.0,2593424.76
B0174,Los Angeles Office 20,Office,Los Angeles,CA,Marine-Mild,1999,216085,11,850,4955147,4221839,621290.09,81731.18,264193.3,1541450,5,Excellent,Single Pane,65,1999,2.8,1818973.06
B0175,Atlanta Retail 37,Retail,Atlanta,GA,Mixed-Humid,1961,22437,6,70,566715,451911,66736.28,9200.25,56413.86,160062,2,Poor,Double Pane,57,1997,11.7,193851.95
B0176,Atlanta Lab 66,Lab,Atlanta,GA,Mixed-Humid,1992,160064,13,725,15682204,2174697,1346919.18,253067.01,510510.82,5018305,9,Good,Triple Pane,67,1998,0.0,645321.44
B0177,Atlanta Retail 85,Retail,Atlanta,GA,Mixed-Humid,1972,41704,5,115,789389,1131262,72127.02,15874.26,103134.98,252604,9,Fair,Double Pane,60,2020,0.0,185985.39
B0178,Los Angeles Government 72,Government,Los Angeles,CA,Marine-Mild,1980,187479,12,954,5433091,5147925,586735.51,88488.81,613825.72,1738589,7,Good,Double Pane,69,1980,0.0,782543.8
B0179,Phoenix Office 71,Office,Phoenix,AZ,Hot-Dry,2016,187776,13,1201,3520650,3150420,330048.08,61218.23,322733.21,1126608,7,Good,Double Pane,77,2021,0.0,840141.64
B0180,Denver Hospital 68,Hospital,Denver,CO,Cold-Dry,1950,96824,12,256,7476671,2008555,941921.78,163926.33,324518.99,2383652,12,Poor,Double Pane,58,2006,0.4,811085.34
B0181,Atlanta Government 82,Government,Atlanta,GA,Mixed-Humid,1971,134621,14,392,2564229,2474641,298686.65,59579.1,484387.29,820553,3,Good,Triple Pane,75,2012,0.0,702929.13
B0182,Los Angeles School 26,School,Los Angeles,CA,Marine-Mild,1948,56169,6,194,1179162,997562,103385.45,20688.65,110121.72,377331,21,Fair,Double Pane,55,2020,0.0,515356.4
B0183,New York Mixed Use 15,Mixed Use,New York,NY,Cold-Humid,1989,281965,20,1229,9821362,4402553,965231.92,154298.07,529735.02,3142836,21,Good,Double Pane,56,2024,0.0,3197000.14
B0184,Chicago Government 13,Government,Chicago,IL,Cold-Humid,1947,197196,11,1031,5676337,2644217,478010.72,88215.21,568623.11,1816428,6,Fair,Double Pane,79,2015,0.0,858667.3
B0185,Denver Mixed Use 24,Mixed Use,Denver,CO,Cold-Dry,1970,250700,14,684,4968866,4492805,569670.17,116579.49,863449.01,1590037,6,Fair,Double Pane,59,2015,0.0,1089714.21
B0186,Atlanta Retail 61,Retail,Atlanta,GA,Mixed-Humid,1994,44859,8,145,892451,918062,78933.65,20398.93,135438.01,285584,15,Poor,Single Pane,23,2006,0.0,574325.25
B0187,Phoenix Residential 73,Residential,Phoenix,AZ,Hot-Dry,1939,11513,2,39,130751,251638,13906.27,2082.79,30817.23,41840,12,Fair,Single Pane,62,1994,0.0,108252.25
B0188,Atlanta Lab 67,Lab,Atlanta,GA,Mixed-Humid,1967,87767,8,370,9941869,1277136,1076312.1,181268.9,292598.5,3181398,2,Fair,Single Pane,67,1991,0.0,660237.89
B0189,Seattle Mixed Use 22,Mixed Use,Seattle,WA,Marine-Mild,1937,72742,12,272,1726945,1124529,212703.28,27748.21,216629.51,552622,12,Fair,Triple Pane,67,2020,0.0,295719.37
B0190,Los Angeles Retail 73,Retail,Los Angeles,CA,Marine-Mild,1984,28385,6,121,864931,306351,97841.16,18020.1,84346.53,276778,23,Fair,Double Pane,56,2020,0.0,232392.06
B0191,Los Angeles Mixed Use 59,Mixed Use,Los Angeles,CA,Marine-Mild,1939,195194,16,817,7510472,2099208,763106.67,124026.69,516933.31,2202042,10,Poor,Double Pane,44,2014,8.4,2026045.04
B0192,Atlanta Office 66,Office,Atlanta,GA,Mixed-Humid,1955,92001,8,532,2806980,2009760,236736.46,65931.96,136142.79,898233,8,Fair,Double Pane,62,1991,0.0,460092.83
B0193,Denver School 82,School,Denver,CO,Cold-Dry,1957,103642,10,353,2407531,1681540,270091.12,53564.86,232215.28,770410,8,Poor,Triple Pane,59,1991,0.0,892412.35
B0194,Houston Hospital 96,Hospital,Houston,TX,Hot-Humid,1970,407679,15,1581,27461379,10805514,3202112.14,444174.39,957986.91,8787641,8,Good,Double Pane,68,1970,0.0,2221224.8
B0195,New York Lab 34,Lab,New York,NY,Cold-Humid,1988,82896,13,275,9211865,2211362,936149.85,142374.93,223178.39,2947796,4,Good,Triple Pane,77,1988,0.0,336334.34
B0196,Los Angeles School 56,School,Los Angeles,CA,Marine-Mild,1951,114409,9,352,2580086,2691603,231027.53,50617.81,165013.23,825627,9,Poor,Double Pane,45,1951,0.0,940519.69
B0197,Phoenix Government 17,Government,Phoenix,AZ,Hot-Dry,2011,56498,9,324,1519010,966245,161406.31,24991.23,186111.42,486083,11,Poor,Single Pane,13,2016,0.0,608455.18
B0198,Chicago Residential 31,Residential,Chicago,IL,Cold-Humid,1941,112746,12,584,2450687,1827242,240576.8,43639.9,167873.9,784220,20,Good,Single Pane,38,2011,0.0,1685621.91
B0199,Houston Government 59,Government,Houston,TX,Hot-Humid,1964,167821,12,887,4446959,4294510,427603.86,85422.22,380801.83,1423026,18,Fair,Single Pane,48,2002,0.0,2033567.66
B0200,Atlanta Office 40,Office,Atlanta,GA,Mixed-Humid,1990,135163,11,379,4528591,3765009,436333.53,76500.89,251115.08,1449149,14,Good,Single Pane,57,1990,0.0,909524.84
B0201,Los Angeles School 76,School,Los Angeles,CA,Marine-Mild,1958,45222,9,141,665453,1015793,62419.56,13726.96,79982.17,209358,15,Good,Double Pane,64,2011,1.7,235696.79
B0202,Denver Residential 43,Residential,Denver,CO,Cold-Dry,1946,108193,14,362,1833497,2022001,213883.22,38605.43,268400.59,586719,10,Good,Triple Pane,66,1946,0.0,607076.53
B0203,Houston School 93,School,Houston,TX,Hot-Humid,1979,20293,3,73,384156,310084,40747.39,8175.04,66149.03,122930,2,Fair,Triple Pane,74,1993,0.0,108755.59
B0204,Phoenix School 25,School,Phoenix,AZ,Hot-Dry,1949,76025,10,240,1519030,1521899,149464.56,24625.29,255592.07,486089,16,Good,Double Pane,53,1949,0.0,805800.55
B0205,Denver Retail 87,Retail,Denver,CO,Cold-Dry,1940,72069,8,480,1444360,1432710,144376.99,29557.7,131509.91,441218,18,Poor,Double Pane,43,2002,4.5,876397.96
B0206,Los Angeles Hospital 38,Hospital,Los Angeles,CA,Marine-Mild,1937,428483,16,2574,28711193,10914325,3125978.75,610166.95,1336916.36,9187581,22,Fair,Double Pane,70,2006,0.0,3632785.13
B0207,Houston Residential 28,Residential,Houston,TX,Hot-Humid,1994,108085,9,354,1216550,2955329,107710.79,23487.23,281839.58,386553,5,Fair,Double Pane,66,1994,0.7,455142.35
B0208,Los Angeles Residential 35,Residential,Los Angeles,CA,Marine-Mild,1956,76383,12,199,881398,2107144,94204.24,14297.33,106482.48,282047,13,Good,Double Pane,62,1999,0.0,457773.35
B0209,Los Angeles Residential 60,Residential,Los Angeles,CA,Marine-Mild,2010,108243,10,697,1901021,1967349,192603.45,44507.8,163789.31,608326,8,Good,Double Pane,57,2010,0.0,642816.6
B0210,New York School 45,School,New York,NY,Cold-Humid,1944,100655,10,609,1350516,2792622,113453.95,27720.45,240500.22,432165,12,Excellent,Triple Pane,98,1944,0.0,494293.18
B0211,Chicago Office 50,Office,Chicago,IL,Cold-Humid,1945,236315,14,1095,6935258,5333055,645162.76,106648.16,344156.17,2141151,13,Fair,Single Pane,47,1994,3.5,1735851.21
B0212,Seattle Residential 27,Residential,Seattle,WA,Marine-Mild,1945,21099,4,57,278321,389455,29252.91,4677.74,68733.48,89062,14,Good,Double Pane,58,2021,0.0,99578.59
B0213,New York School 67,School,New York,NY,Cold-Humid,2016,44092,5,190,709976,1134476,60022.93,12098.16,93210.92,227192,10,Fair,Double Pane,67,2022,0.0,178494.13
B0214,Los Angeles Residential 91,Residential,Los Angeles,CA,Marine-Mild,1963,17639,4,86,238673,430322,25608.95,5354.26,57140.73,76375,11,Good,Double Pane,72,1991,0.0,85166.07
B0215,Denver Mixed Use 60,Mixed Use,Denver,CO,Cold-Dry,1985,263898,22,900,5109539,4737762,464259.94,85125.6,582010.77,1535545,5,Good,Double Pane,74,1992,6.1,1325669.14
B0216,Chicago Hospital 93,Hospital,Chicago,IL,Cold-Humid,1971,451097,26,2970,24261775,5432891,2972960.47,533766.36,1600124.89,7763768,1,Excellent,Single Pane,69,2009,0.0,3538322.86
B0217,Denver School 98,School,Denver,CO,Cold-Dry,2012,114326,9,288,1867261,3053067,163997.65,32813.58,187685.42,568685,20,Poor,Single Pane,34,2022,4.8,2213557.26
B0218,New York Office 77,Office,New York,NY,Cold-Humid,1945,115551,16,661,2463193,1357190,225429.79,54627.78,302976.46,788221,23,Fair,Double Pane,54,2011,0.0,1350760.82
B0219,Atlanta Government 84,Government,Atlanta,GA,Mixed-Humid,2004,95854,9,414,1556042,1294596,183674.7,27158.94,207764.75,497933,17,Fair,Double Pane,60,2025,0.0,792894.05
B0220,Chicago Lab 49,Lab,Chicago,IL,Cold-Humid,1978,29538,5,117,2047299,379777,253597.85,46916.75,111594.13,620608,13,Good,Double Pane,70,1978,5.3,157686.78
B0221,Phoenix Hospital 27,Hospital,Phoenix,AZ,Hot-Dry,1980,374304,19,1966,29985332,7542252,2847671.68,637325.58,1224061.44,9595306,12,Fair,Double Pane,60,2009,0.0,1953947.67
B0222,Seattle Retail 26,Retail,Seattle,WA,Marine-Mild,1991,38040,7,194,894364,452073,79957.17,18034.56,48707.19,286196,8,Fair,Single Pane,54,2005,0.0,287478.58
B0223,Houston Mixed Use 34,Mixed Use,Houston,TX,Hot-Humid,1931,170771,10,467,4734812,2263421,451177.88,79487.09,340975.07,1515139,14,Good,Double Pane,60,2022,0.0,883907.84
B0224,Los Angeles School 48,School,Los Angeles,CA,Marine-Mild,1993,22074,4,64,367519,563828,35638.22,6483.71,45587.89,117606,18,Fair,Double Pane,54,1993,0.0,239018.62
B0225,Chicago Retail 22,Retail,Chicago,IL,Cold-Humid,1931,47344,6,141,1152569,1250405,98766.12,22601.81,171499.6,368822,6,Fair,Single Pane,54,1994,0.0,424771.16
B0226,Los Angeles Retail 78,Retail,Los Angeles,CA,Marine-Mild,1997,75090,10,232,1989975,1030439,209319.9,35440.89,216076.6,636792,24,Good,Double Pane,35,1997,0.0,670471.01
B0227,Seattle Hospital 25,Hospital,Seattle,WA,Marine-Mild,2001,82862,9,232,8000358,2175829,761885.64,178500.12,228692.2,2560114,20,Poor,Double Pane,34,2009,0.0,1223569.83
B0228,Chicago Retail 45,Retail,Chicago,IL,Cold-Humid,1942,69402,7,215,1749722,843869,169909.73,38881.56,108057.53,559911,23,Good,Double Pane,47,2014,0.0,646499.79
B0229,Los Angeles Mixed Use 29,Mixed Use,Los Angeles,CA,Marine-Mild,1955,93618,7,270,2608737,2384846,324260.45,44242.66,159692.75,834796,20,Poor,Double Pane,47,2025,0.0,1453376.28
B0230,New York Office 68,Office,New York,NY,Cold-Humid,1983,63515,7,239,1948734,1432036,193402.69,44652.36,94811.08,623595,20,Poor,Triple Pane,56,2019,0.0,1063305.0
B0231,Chicago Government 45,Government,Chicago,IL,Cold-Humid,1950,28119,6,86,439837,365948,45491.9,6729.25,64146.17,132211,16,Excellent,Double Pane,72,1950,6.1,278266.33
B0232,Phoenix Retail 93,Retail,Phoenix,AZ,Hot-Dry,1967,54735,7,158,1101976,1288355,116303.44,19711.82,207385.97,352632,5,Fair,Double Pane,55,2019,0.0,319728.09
B0233,New York Mixed Use 78,Mixed Use,New York,NY,Cold-Humid,2005,131632,11,746,3986782,1865639,453032.63,70842.44,182943.38,1275770,14,Good,Double Pane,62,2015,0.0,713708.96
B0234,Seattle School 71,School,Seattle,WA,Marine-Mild,1950,26613,7,162,461208,589759,48599.19,10493.89,32621.36,147586,5,Good,Double Pane,71,1991,0.0,130975.01
B0235,Atlanta Hospital 49,Hospital,Atlanta,GA,Mixed-Humid,1954,419388,24,1213,36877584,5113946,3126022.59,853244.72,1584830.31,11800827,22,Fair,Double Pane,45,2004,0.0,3584963.7
B0236,Atlanta Mixed Use 66,Mixed Use,Atlanta,GA,Mixed-Humid,1955,48410,9,190,959273,1314876,83005.51,16958.86,98419.63,250659,10,Fair,Double Pane,69,2021,18.3,205500.24
B0237,Chicago Mixed Use 44,Mixed Use,Chicago,IL,Cold-Humid,1996,106574,12,663,2793141,1472974,248180.28,62923.3,131873.73,893805,21,Fair,Double Pane,48,1996,0.0,1270700.48
B0238,Seattle Retail 77,Retail,Seattle,WA,Marine-Mild,1996,26313,6,100,680110,457890,76078.02,10925.3,85836.54,212262,15,Fair,Triple Pane,58,1996,2.5,155289.78
B0239,Chicago Retail 88,Retail,Chicago,IL,Cold-Humid,1991,76673,7,211,1883332,1826616,207919.52,38983.8,197884.17,602666,3,Good,Double Pane,67,2015,0.0,433346.74
B0240,New York Government 70,Government,New York,NY,Cold-Humid,1957,164529,18,532,2937132,2227786,276014.97,51984.54,454504.5,939882,9,Good,Double Pane,82,1995,0.0,777400.18
B0241,Los Angeles Hospital 67,Hospital,Los Angeles,CA,Marine-Mild,1945,379319,25,2137,32974158,5437336,3305524.34,518526.14,749056.71,7491093,22,Poor,Double Pane,30,2002,29.0,4413404.2
B0242,Houston Office 90,Office,Houston,TX,Hot-Humid,1939,76476,7,261,1463242,1971478,167705.9,25918.66,131790.01,468237,14,Fair,Double Pane,56,2015,0.0,323479.16
B0243,Denver Residential 56,Residential,Denver,CO,Cold-Dry,2007,143288,10,882,2585813,2580236,270321.02,46970.91,383909.28,827460,7,Good,Triple Pane,61,2015,0.0,805796.32
B0244,Chicago Government 81,Government,Chicago,IL,Cold-Humid,1999,149145,10,387,2493359,2570331,279998.71,47506.36,317403.58,797875,15,Good,Double Pane,49,2019,0.0,652187.16
B0245,Seattle Office 80,Office,Seattle,WA,Marine-Mild,1972,70398,11,449,2215384,1382716,243621.92,46802.34,178003.03,708923,10,Fair,Double Pane,58,1993,0.0,289164.29
B0246,Atlanta School 90,School,Atlanta,GA,Mixed-Humid,2003,117614,13,408,2788030,2390403,274199.85,58091.92,415557.67,849638,4,Good,Double Pane,77,2019,4.8,662342.15
B0247,Denver Lab 57,Lab,Denver,CO,Cold-Dry,1981,72131,11,357,8311770,875952,747252.93,146106.49,226840.58,2659766,21,Good,Double Pane,54,1993,0.0,780265.64
B0248,Seattle School 23,School,Seattle,WA,Marine-Mild,1991,85027,10,428,2218068,1588383,191656.72,36756.3,259385.29,709781,3,Poor,Double Pane,62,2009,0.0,834472.61
B0249,Chicago Hospital 15,Hospital,Chicago,IL,Cold-Humid,1946,467493,19,1476,37975787,6238219,3325485.97,718737.89,1093028.43,12152252,15,Good,Double Pane,45,2011,0.0,2391854.24
B0250,Atlanta School 16,School,Atlanta,GA,Mixed-Humid,1955,22320,3,67,309255,473705,26797.13,5542.32,46356.27,95038,21,Good,Single Pane,40,2021,4.0,285236.02
B0251,New York Office 85,Office,New York,NY,Cold-Humid,1951,118704,16,597,3893194,1747720,395984.31,59796.75,320713.76,1245822,13,Good,Single Pane,48,1951,0.0,885978.81
B0252,Phoenix Mixed Use 19,Mixed Use,Phoenix,AZ,Hot-Dry,1965,196649,11,493,6375180,4391789,613176.67,107187.03,322774.54,1907069,21,Fair,Double Pane,45,2010,6.5,1662313.02
B0253,Seattle School 63,School,Seattle,WA,Marine-Mild,1951,110844,10,470,2772222,1267486,312403.93,64850.87,169358.53,887111,21,Poor,Single Pane,23,2010,0.0,2146430.93
B0254,Los Angeles Mixed Use 83,Mixed Use,Los Angeles,CA,Marine-Mild,1993,73360,8,336,1692130,1559531,153144.59,31062.43,220745.15,541481,8,Good,Double Pane,68,2020,0.0,439501.37
B0255,Los Angeles Retail 49,Retail,Los Angeles,CA,Marine-Mild,1948,40141,8,103,1111549,850240,99007.24,26446.76,94640.94,355695,9,Good,Double Pane,43,2025,0.0,225838.31
B0256,New York Hospital 80,Hospital,New York,NY,Cold-Humid,1991,474036,26,1388,32550888,7153098,3150554.86,776225.48,1453374.47,10416284,23,Good,Single Pane,38,1998,0.0,5859771.97
B0257,Phoenix Residential 27,Residential,Phoenix,AZ,Hot-Dry,1995,98042,9,343,2075294,1386996,199535.95,38028.09,147790.45,664094,16,Fair,Single Pane,39,2003,0.0,1460920.93
B0258,New York Lab 71,Lab,New York,NY,Cold-Humid,1988,161494,17,633,20599009,1726567,2048911.47,490488.92,404551.85,6591683,17,Poor,Double Pane,31,2004,0.0,2545164.64
B0259,Los Angeles Mixed Use 77,Mixed Use,Los Angeles,CA,Marine-Mild,2012,174761,12,781,2977176,4034145,359370.76,50571.55,237977.86,952696,12,Good,Triple Pane,62,2022,0.0,807878.84
B0260,Phoenix Retail 28,Retail,Phoenix,AZ,Hot-Dry,1956,26815,5,135,540485,428748,66737.37,9775.88,66007.78,126927,4,Fair,Single Pane,58,2000,26.6,211118.17
B0261,Phoenix Lab 17,Lab,Phoenix,AZ,Hot-Dry,1940,76301,8,195,12449284,1390743,1197505.59,249700.5,212476.56,3983771,16,Poor,Single Pane,27,1940,0.0,1491223.02
B0262,Seattle Residential 66,Residential,Seattle,WA,Marine-Mild,2008,76777,9,328,981743,2092917,88355.12,19849.34,147828.09,314157,15,Good,Double Pane,46,2024,0.0,460476.65
B0263,Denver Hospital 76,Hospital,Denver,CO,Cold-Dry,1994,424648,23,1773,24052908,6900300,2822744.96,496138.03,1260029.31,7696930,2,Good,Double Pane,66,1994,0.0,2216829.03
B0264,Atlanta Hospital 11,Hospital,Atlanta,GA,Mixed-Humid,1969,305766,27,945,19340933,3988691,2418645.19,438649.57,846494.24,5606237,18,Good,Double Pane,65,2025,9.4,3296120.95
